"id";"visualizaciones";"publicado";"user_id";"empresa_id";"categoria_id";"fecha";"titulo";"slug";"subtitulo";"cuerpo";"adjunto";"imagen";"created_at";"updated_at"
"65";"0";"1";"1";"3";"1";"2018-04-02";"7A - Manifestación xLoPúblico";"7a-manifestacion-xlopublico";"CGT ha convocado para el sábado 7 de abril, una Manifestación en defensa de Lo Público. Partirá de Atocha a las 11:30 h y llegará hasta la Puerta del Sol.";"Las empresas del sector ferroviario no son ajenas a las políticas contrarias al interés común, por eso y una vez más, saldremos a la calle para luchar por unos Servicios Públicos de calidad, por un Empleo estable, por la Remunicipalización de servicios subcontratados, por una Educación pública y de calidad al alcance de todas, una Sanidad pública de calidad y universal, por un ferrocarril público y social, por unos medios audiovisuales de calidad al servicio de todas y no de los poderes políticos, por servicios de limpieza viaria y jardinería públicos y no subcontratados, por unas pensiones dignas, por unos servicios de correos públicos y eficaces, para finalizar con el saqueo de dinero público en los Aeropuertos, en contra de las empresas energéticas que lo único que hacen es enriquecerse a costa de tod@s l@s ususari@s y tener a sus trabajador@s en condiciones precarias, por la calidad de cuidados de las personas mayores, en definitiva, en contra del saqueo de las arcas públicas tanto de ámbito Estatal, Autonómico, Municipales y de las empresas privadas que lo único que persiguen es precarizar a la clase trabajadora y poner en riesgo nuestra salud y nuestra vida.<br><br>Esta movilización se encuadra en los Acuerdos del VI Congreso Extraordinario celebrado en Iruña en 2016, pretendiendo visibilizar la lucha que mantenemos en defensa de lo que es de todas, de los derechos, por la recuperación de lo que nos han robado y contra las privatizaciones.<br><br>En esta Manifestación vamos a tratar de visibilizar todos los servicios públicos mediante cortejos temáticos, y todas las luchas que se están llevando a cabo en las empresas que prestan servicios públicos, independientemente de cuál sea su titularidad: pública, privada, contratas y subcontratas, servicios externalizados.<br><br>Trataremos de denunciar también, haciendo paradas durante el trayecto, los ámbitos territoriales desde los que se nos está arrebatando lo que es de todas: Ministerio de Sanidad, Ayuntamiento de Madrid, Consejería de Educación, Ministerio de Hacienda y Función Púbica.<br><br>Desde aquí, invitamos a las ferroviarias y ferroviarios a participar en esta Manifestación y os pedimos que hagáis extensiva esta invitación a todas las personas que tengan éstas mismas inquietudes.<br><br>¡POR TI, POR TODAS, POR LO PÚBLICO!";"NULL";"NULL";"2024-07-11 10:08:38";"2024-07-11 10:08:38"
"66";"0";"1";"1";"3";"1";"2018-04-12";"Presentación ""Un ferrocarril público y social""";"presentacion-un-ferrocarril-pu";"Presentación Power Point realizada por el SP del SFF-CGT para la presentación del folleto ""Un ferrocarril público y social"", actualizado en 2018.";;"NULL";"NULL";"2024-07-11 10:08:38";"2024-07-11 10:08:38"
"67";"0";"1";"1";"5";"1";"2018-05-01";"Boletín Salud Laboral nº 45: Accidentes y enfermedades labobrales. Mutuas, gastos desplazamiento, reclamaciones contingencia";"boletin-salud-laboral-no-45-ac";"La Ley 35-2010 que modificó el artículo 74 de la Ley General de la Seguridad Social, añadió un inédito apartado 4 que establece que “las Mutuas podrán destinar una parte de excedentes que se obtengan en la gestión de las contingencias profesionales a un sistema de reducción de las cotizaciones por contingencias comunes de las empresas asociadas”.";"Para que esto se aplique es necesario que se hayan reducido los costes de la incapacidad temporal por debajo de los límites establecidos, reduciendo los índices de absentismo a través de medidas de presión contra los trabajadores/as de las empresas componentes de la Mutua.<br><br>Esta trama de “empresarios asociados sin ánimo de lucro” pone en entredicho la presunta protección de la salud y el bienestar de todas las trabajadoras/es, priorizando los objetivos económico-productivos por encima de la salud de los mismos.<br><br>Desde el SFF CGT hemos elaborado esta guía práctica a modo de “preguntas frecuentes” que recogen el concepto legal de accidente de trabajo y enfermedad profesional y el modo de reclamar nuestros desacuerdos con la determinación de la denegación de bajas y la precipitación de altas médicas gestionadas por la Mutua. ";"NULL";"NULL";"2024-07-11 10:08:38";"2024-07-11 10:08:38"
"68";"0";"1";"1";"2";"1";"2018-06-01";"Modificación AYUDAS GRACIABLES";"modificacion-ayudas-graciables";"En la reunión del día 29 de Mayo, se acordó modificar el modelo de solicitud de Ayudas Graciables y los requisitos para la solicitud de las mismas, quedando resumida en el siguiente cuadro:";"<b>PRESTACIONES</b><br><br>Únicamente se concederán ayuda graciables por gastos derivados de:<br><br><center><img src=""cuadro ayudas.jpg"" width=99%></center><br><br><i>* Las facturas de las vacunas se presentarán desglosadas (si fueran varias) y contendrán únicamente las vacunas en sí, no otros medicamentos en la misma factura, en caso contrario no se valorarán.</i><br><br><b>BENEFICIARIOS</b><br><br>A efectos de solicitar una Ayuda Graciables se consideran beneficiarios:<br><br>• El/la trabajador/a en activo<br>• El cónyuge o pareja de hecho<br>• Los hijos de ambos que figuren en la declaración de la renta<br><br>Cuando el estado civil del trabajador/a sea ""Divorciado/a"" o ""Separado/a"" y la ayuda sea para un hijo menor de 25 años, se abonará el 50% de la ayuda que corresponda, salvo disposición en contra en el Convenio Regulador de la disolución del matrimonio, el cual se deberá aportar a la solicitud.<br><br><b>DOCUMENTACIÓN A APORTAR</b><br><br>1. Modelo de solicitud 0707PAS<br>2. Fotocopia del Carnet Ferroviario del trabajador/a<br>3. Facturas originales desglosadas (No se admiten: Fotocopias, Facturas ""resumen"", ""acumulativas"", ""Proforma"", Recibos, Tickets de Entrega).<br><br>Dichas facturas no podrán extenderse más allá de 18 meses desde la fecha de recepción de las mismas.<br><br>SÓLO se valorarán las facturas que cumplan los requisitos de ayudas, el resto serán archivadas sin valorar con el resto del expediente.<br><br>4. Declaración/es de la renta del trabajador y del cónyuge o pareja de hecho del último ejercicio fiscal, excepto en los casos que no sea necesario (Ver tabla resumen en página anterior).<br><br>ES IMPRESCINDIBLE APORTAR FACTURAS QUE SUMEN UNA CANTIDAD MÍNIMA DE GASTOS DE 500 € (excepto las de Óptica, Audífonos y Celiaquía).<br><br><b>PORCENTAJES DE AYUDAS SEGÚN INGRESOS BRUTOS DE LA UNIDAD FAMILIAR</b><br><br>Desde 	0 €	 hasta	24.000,00 €	60%<br>Desde	24.001,00 €	hasta	30.000,00 €	30%<br>Desde	30.001,00 €	hasta	40.000,00 €	20%<br>Desde	40.001,00 €	( sin LÍMITE )	10%<br><br>La cantidad máxima a percibir en la concesión de cualquier tipo de ayuda por ejercicio anual será como máximo de 1.500 €.<br><br>TODOS ESTOS CAMBIOS ENTRARÁN EN VIGOR EL DÍA 1 DE JUNIO DE 2108<br>";"NULL";"NULL";"2024-07-11 10:08:38";"2024-07-11 10:08:38"
"69";"0";"1";"1";"2";"1";"2018-06-05";"Los Mares Del Sur - Privatización RENFE";"los-mares-del-sur-privatizacio";"En este programa hemos contado con la presencia de Esteban compañero de CGT y Arturo compañero de Solidaridad Obrera, para hablarnos de la privatización de RENFE.";"<iframe id=""audio_26326001"" frameborder=""0"" allowfullscreen="""" scrolling=""no"" height=""200"" style=""border:1px solid #EEE; box-sizing:border-box; width:100%;"" src=""https://www.ivoox.com/player_ej_26326001_4_1.html?c1=ff6600""></iframe>";"NULL";"NULL";"2024-07-11 10:08:38";"2024-07-11 10:08:38"
"70";"0";"1";"1";"5";"1";"2018-06-12";"TU JUBILACIÓN - Modalidades - Guía para el autocálculo de las prestaciones";"tu-jubilacion-modalidades-guia";"La elevada media de edad de las trabajadoras/es de Adif y Grupo Renfe ha hecho incrementar de forma considerable en los últimos años su interés por conocer las características de las prestaciones de jubilación, una vez finalizada su etapa laboral.";"A través de este nuevo Boletín de Salud Laboral y con la intención de que sirva de orientación y ayuda práctica, ofrecemos una descripción de las distintas modalidades de jubilación y una guí";NULL;NULL;"2024-07-11 10:08:38";"2024-07-11 10:08:38"
"71";"0";"1";"1";"3";"1";"2018-07-19";"INCAPACIDAD TEMPORAL - Definición - Prestaciones económicas -	Tabla resumen";"incapacidad-temporal-definicio";"La prestación económica por incapacidad temporal cubre la falta de ingresos que se produce cuando el trabajador/a, debido a una enfermedad o accidente, está imposibilitado/a temporalmente para trabajar y recibe asistencia sanitaria de la Seguridad Social o Mutua correspondiente.

En este nuevo Boletín de Salud Laboral hacemos un resumen de las prestaciones económicas que el trabajador/a debe de percibir a cargo de la Seguridad Social y del complemento que según Normativa Laboral de Renfe y Adif les corresponde.
";;"NULL";"NULL";"2024-07-11 10:08:38";"2024-07-11 10:08:38"
"72";"0";"1";"1";"1";"1";"2018-09-28";"ADIF - ENVEJECIMIENTO Y RENOVACIÓN DE PLANTILLA";"adif-envejecimiento-y-renovaci";"El I Convenio Colectivo de ADIF y ADIF A.V. determinó, entre otras cuestiones, la necesidad de mantener el nivel de empleo y la internalización de las cargas de trabajo:";"Cláusula 3ª Empleabilidad y calidad de empleo. Las Entidades y la Representación Sindical del personal acuerdan, con objeto de mantener la estabilidad laboral y el nivel de empleo, dar continuidad a la Comisión Mixta de empleabilidad de Adif y crear la de Adif AV, para analizar propuestas de cuantas medidas organizativas y de flexibilidad se estimen necesarias para mejorar los recursos humanos de ambas empresas, que podrían incluir movilidad geográfica y funcional así como internalización de cargas de trabajo.<br><br>A través de este nuevo Boletín de Salud Laboral hemos realizado un breve estudio de la situación actual de la plantilla y el nivel de empleo basado en datos recogidos en las Memorias Anuales de Salud Laboral de Adif y Adif Alta Velocidad publicadas.<br><br>Salud!<br>";"NULL";"NULL";"2024-07-11 10:08:38";"2024-07-11 10:08:38"
"73";"0";"1";"1";"5";"1";"2018-10-18";"No le des más vuelta. 37,5 h. ¡YA!";"no-le-des-mas-vuelta-375-h-ya";"CGT convoca huelgas en Adif y Renfe de 23 horas, el próximo 31 de octubre.";"CGT convoca huelgas en Adif y Renfe de 23 horas, el próximo 31 de octubre.";"NULL";"NULL";"2024-07-11 10:08:38";"2024-07-11 10:08:38"
"74";"0";"1";"1";"3";"1";"2018-10-25";"CGT APOYA LA MOVILIZACIÓN  DEL 27 DE OCTUBRE";"cgt-apoya-la-movilizacion-del-";"Si nos movemos, lo cambiamos todo";"¿POR QUÉ debemos apoyar la manifestación del 27-O? Porque el silencio de la mayoría de la clase trabajadora nos afecta y perjudica día a día: precarización de las condiciones laborales, empeoramiento de la sanidad, del sistema educativo, del Medio Ambiente, de las libertades… de lo público.<br>Desde el pasado mes de mayo, plataformas, organizaciones de la sociedad civil, sindicatos y partidos, hemos venido compartiendo la necesidad de relanzar la movilización social de manera general, unitaria y transversal, comenzando con acciones descentralizadas en todo el estado español el 24 de octubre y dándonos cita en una acción conjunta a nivel estatal el 27 de octubre.<br>La crisis fue la excusa para la imposición de medidas antisociales, recortes de derechos sociales, y laborales, que nos han arrastrado a la precariedad y la desigualdad. La corrupción sistémica se ha demostrado como una herramienta más para desposeer a la gente y favorecer a las élites, llevándonos a una situación insostenible.<br>A pesar de todos estos años de lucha y movilización, seguimos viendo cómo la situación se mantiene, los avances son muy lentos e incluso empeora y crece la incertidumbre frente al futuro, por lo que creemos que vuelve a llegar el momento de organizarnos, unirnos y caminar juntas, para empujar y que las cosas cambien a favor de la mayoría social trabajadora y de las capas populares.<br>Queremos que los gobiernos sepan que estamos unidas/os y que no vamos a permitir que nos utilicen más. Nuestros objetivos básicos entre otros, son los siguientes:<br>&#61692;	Redistribuir riqueza. La riqueza tiene que estar al servicio de la población para cubrir sus derechos.<br>&#61692;	Los Servicios Públicos son los que garantizan los derechos esenciales de las personas y por ello hay que revertir las privatizaciones del Sector Público.<br>&#61692;	Por la moratoria de las obras del AVE y el incremento de las inversiones en los trenes de cercanías y regionales.<br>&#61692;	Transporte público, social y sostenible basado en el tren, la marcha a pie y la bicicleta, con los demás modos y medios como complementarios.<br>&#61692;	Una lucha eficaz contra la evasión y elusión de impuestos.<br>&#61692;	Sanciones firmes tanto a bancos como a intermediarios que faciliten la huida de la riqueza del país a paraísos fiscales.<br>&#61692;	La derogación de las reformas laborales.<br>&#61692;	Sanidad de calidad, pública y universal para todos los habitantes, con independencia de su estatus jurídico: Derogación de la Ley 15/97 y del RD 16-2012.<br>&#61692;	Educación de titularidad y gestión públicas, laica, gratuita en todos sus niveles, democrática y de calidad desde el nacimiento y para todas las personas.<br>&#61692;	Revalorización de los salarios para tener una vida digna.<br>&#61692;	Por una Vida digna. No solo deseamos recuperar calidad de vida, exigimos una vida digna.<br>&#61692;	Queremos la derogación de la Ley Mordaza y de las leyes y normas que impiden la libertad de expresión.<br>&#61692;	Queremos conciliar la vida familiar y la vida laboral, con corresponsabilidad de los cuidados.<br>CGT, DIGNIDAD, TRABAJO Y LUCHA<br>";"NULL";"NULL";"2024-07-11 10:08:38";"2024-07-11 10:08:38"
